latitude,longitude,duration,restriction_code,category,marker_colour,restriction_summary,on_street,street_from,street_to,parking_zone
-37.808974945759374,144.96983154209187,2P,MP2P,Metered parking,green,Mon-Fri 09:00:00-16:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808974945759374,144.96983154209187,2P,MP2P,Metered parking,green,Mon-Fri 18:00:00-19:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808974945759374,144.96983154209187,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.808974945759374,144.96983154209187,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Spring Street,Exhibition Street,7548
-37.810014876582414,144.96609877407627,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.810014876582414,144.96609877407627,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.810014876582414,144.96609877407627,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81003389356151,144.96603423975398,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81003389356151,144.96603423975398,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81003389356151,144.96603423975398,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81005359443116,144.96596691247518,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81005359443116,144.96596691247518,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81005359443116,144.96596691247518,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.810072372731454,144.9659027709308,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.810072372731454,144.9659027709308,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.810072372731454,144.9659027709308,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81009020944728,144.9658421615201,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81009020944728,144.9658421615201,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81009020944728,144.9658421615201,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81010741367011,144.96578340582943,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81010741367011,144.96578340582943,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81010741367011,144.96578340582943,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81014835868348,144.9656417510855,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81014835868348,144.9656417510855,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81014835868348,144.9656417510855,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8101677069083,144.96557568924243,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8101677069083,144.96557568924243,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8101677069083,144.96557568924243,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81018704959345,144.96550959640288,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81018704959345,144.96550959640288,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81018704959345,144.96550959640288,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81020639361004,144.96544349972828,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81020639361004,144.96544349972828,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81020639361004,144.96544349972828,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81022571352348,144.9653774046867,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81022571352348,144.9653774046867,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81022571352348,144.9653774046867,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.810245537194746,144.9653118312001,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.810245537194746,144.9653118312001,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.810245537194746,144.9653118312001,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8100665768745,144.9661034598762,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8100665768745,144.9661034598762,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8100665768745,144.9661034598762,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81008577190786,144.96603938825643,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81008577190786,144.96603938825643,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81008577190786,144.96603938825643,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8101691211248,144.9657566431519,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8101691211248,144.9657566431519,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8101691211248,144.9657566431519,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81018811964185,144.96569164078795,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81018811964185,144.96569164078795,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81018811964185,144.96569164078795,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81020592601129,144.96563071540535,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81020592601129,144.96563071540535,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81020592601129,144.96563071540535,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81022373324706,144.96556979001764,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81022373324706,144.96556979001764,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81022373324706,144.96556979001764,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81024273165785,144.96550478754781,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81024273165785,144.96550478754781,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81024273165785,144.96550478754781,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8102629212641,144.9654357091361,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8102629212641,144.9654357091361,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8102629212641,144.9654357091361,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81028218639029,144.96537084871932,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81028218639029,144.96537084871932,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81028218639029,144.96537084871932,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81029947853821,144.96531061970745,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81029947853821,144.96531061970745,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.81029947853821,144.96531061970745,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7549
-37.8099402111704,144.96635508204457,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.8099402111704,144.96635508204457,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.8099402111704,144.96635508204457,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.8099402111704,144.96635508204457,2P,DP2P,Disabled permit,grey,Mon-Sun 07:00:00-22:00:00 DP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.8099402111704,144.96635508204457,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.809958781756386,144.9662913211307,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.809958781756386,144.9662913211307,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.809958781756386,144.9662913211307,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.809958781756386,144.9662913211307,2P,DP2P,Disabled permit,grey,Mon-Sun 07:00:00-22:00:00 DP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.809958781756386,144.9662913211307,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.80997748265579,144.96622767038411,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.80997748265579,144.96622767038411,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.80997748265579,144.96622767038411,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.80997748265579,144.96622767038411,2P,DP2P,Disabled permit,grey,Mon-Sun 07:00:00-22:00:00 DP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.80997748265579,144.96622767038411,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.80999600439242,144.96616377274182,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.80999600439242,144.96616377274182,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.80999600439242,144.96616377274182,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.80999600439242,144.96616377274182,2P,DP2P,Disabled permit,grey,Mon-Sun 07:00:00-22:00:00 DP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.80999600439242,144.96616377274182,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81036492957013,144.96490200828873,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81036492957013,144.96490200828873,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81036492957013,144.96490200828873,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81036492957013,144.96490200828873,2P,DP2P,Disabled permit,grey,Mon-Sun 07:00:00-22:00:00 DP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81036492957013,144.96490200828873,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.810383455394586,144.96483799782146,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.810383455394586,144.96483799782146,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.810383455394586,144.96483799782146,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.810383455394586,144.96483799782146,2P,DP2P,Disabled permit,grey,Mon-Sun 07:00:00-22:00:00 DP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.810383455394586,144.96483799782146,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81040230075237,144.96477289718422,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81040230075237,144.96477289718422,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81040230075237,144.96477289718422,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81040230075237,144.96477289718422,2P,DP2P,Disabled permit,grey,Mon-Sun 07:00:00-22:00:00 DP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81040230075237,144.96477289718422,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81038873358746,144.96500475513582,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81038873358746,144.96500475513582,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81038873358746,144.96500475513582,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81038873358746,144.96500475513582,2P,DP2P,Disabled permit,grey,Mon-Sun 07:00:00-22:00:00 DP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81038873358746,144.96500475513582,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81040728241008,144.96494093126182,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81040728241008,144.96494093126182,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81040728241008,144.96494093126182,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81040728241008,144.96494093126182,2P,DP2P,Disabled permit,grey,Mon-Sun 07:00:00-22:00:00 DP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81040728241008,144.96494093126182,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81042604580227,144.96487703053606,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81042604580227,144.96487703053606,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
-37.81042604580227,144.96487703053606,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Little Lonsdale Street,Russell Street,Swanston Street,7550
